"a_date_farmed","b_source","c_scraped_url","d","e","f","g","h","i","j","k","l","m_date_of_event","n_event_name","o_description","p","q","r","s_state_province","t","u","v","w","x","y","z","aa","ab_business_info","ac_website","ad","ae","af_country","ag","company_url"
"12/07/2024","10Times","https://10times.com/karrass-effective-negotiating-seminar-mexico-city","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 12 Aug 2024","Effective Negotiating Seminar","Combines research with timeless negotiation techniques to give you the edge you need to succeed in business and in life. Gain a deeper understanding of the negotiating process and learn to close Both-Win deals. Tailored for individuals ready to advance their negotiation abilities through interactive case studies and group discussions.","","","","Mexico City,											Mexico","Mexico","North America","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/ibtm-americas","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 21 - Thu, 22 Aug 2024","IBTM Americas","Join the event for meeting and event professionals and experience creators from all over the Americas. Find partners to take your events to the next level and gain ideas and tools for designing unforgettable experiences. Keynote speakers will inspire and there are simultaneous events organized by partners.","","","","
                    Centro Citibanamex, Mexico City, MexicoGet Directions","Mexico","North America","","","","","","","Reed Travel Exhibitions","","","","","","https://10times.com/company/reed-travel-exhibitions"
"12/07/2024","10Times","https://10times.com/cme-retreat-anesthesia-conference-canc-n","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 28 Oct - Fri, 01 Nov 2024","Anesthesia Symposium CME Retreat","","","","","","Mexico","North America","","","","","","","","","","","","",""
"12/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Mexico","North America","","","","","","","","","","","","",
"12/07/2024","10Times","https://10times.com/qs-connect","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sat, 31 Aug 2024","QS Connect MBA - Mexico City","","","","","","Mexico","North America","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/expo-beauty-show","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sun, 03 - Tue, 05 Nov 2024","Expo Beauty Show (EBS)","","","","","","Mexico","North America","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1k2-73k9-hrgr","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 12 - Thu, 15 Aug 2024","Iranian Studies Conference","","","","","","Mexico","North America","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/abastur-expo","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 28 - Fri, 30 Aug 2024","ABASTUR","","","","","","Mexico","North America","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1dd-xz41-49ff-r","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 29 Jul - Thu, 01 Aug 2024","Make It With Mexico Conference","","","","","","Mexico","North America","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/access-mba-mexicocity","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sat, 12 Oct 2024","Access Mba One-to-One MBA Event Mexico City","","","","","","Mexico","North America","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/aws-summit-mexico-city","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 07 Aug 2024","Amazon Web Services Summit Mexico City (AWS Summit)","","","","","","Mexico","North America","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/susc","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Fri, 24 - Sun, 26 Jan 2025","Sobriety Under The Sun Convention (SUSC)","","","","","","Mexico","North America","","","","","","","","","","","","",""
"12/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Mexico","North America","","","","","","","","","","","","",
"12/07/2024","10Times","https://10times.com/e1d0-h3f2-z3zk-z","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 27 - Thu, 29 Aug 2024","First Forum to Identify Development Potential in Areas of Artificial Intelligence and Data Science in the Faculty of Engineering (FIACD)...","","","","","","Mexico","North America","","","","","","","","","","","","",""
"12/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Mexico","North America","","","","","","","","","","","","",
"12/07/2024","10Times","https://10times.com/karrass-effective-negotiating-seminars","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 11 - Fri, 12 Jul 2024","KARRASS Effective Negotiating Seminar","","","","","","Mexico","North America","","","","","","","","","","","","",""
"12/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Mexico","North America","","","","","","","","","","","","",
"12/07/2024","10Times","https://10times.com/e14z-xf7z-h1g8","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 03 - Thu, 05 Sep 2024","Top Flotillas","","","","","","Mexico","North America","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/chihuahua-expo-tech-forum","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 15 Aug 2024","Chihuahua Expo & Tech Forum","","","","","","Mexico","North America","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/hazlo-tu","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Fri, 15 - Sun, 17 Nov 2024","Hazlo Tu Monterrey","Profile for exhibit Accessories, Decorative Art, Paintings, Sculpture, Photography, Works on paper, Asian and Oriental Art, Miniatures, Glasswork, Prints and Engravings, Ceramics, Pictures Frames, Drawings & Watercolour, Textile & Carpets, Ancient, Medieval and Primitive Arts, Boxes, Bronze, Bygones, Ethnic Jewellery, Mirrors, Clocks and Barometers, Ancient Furniture, Old master & modern paintings, Tapestries, Antique and modern books, Antique Weapons, Lampshades Galleries and Display.","","","","
                    Cintermex Monterrey, Monterrey, MexicoGet Directions","Mexico","North America","","","","","","","Promex","","","","","","https://10times.com/company/promex"
"12/07/2024","10Times","https://10times.com/fabtech-mexico-monterrey","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 06 - Thu, 08 May 2025","FABTECH Mexico (FABTECH Mex)","","","","","","Mexico","North America","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e10z-xdxr-6r13","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 03 - Thu, 05 Sep 2024","Logistics Experience (LOGEX)","","","","","","Mexico","North America","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1xz-2gf8-h5d9","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 17 - Fri, 19 Jul 2024","Biennial Conference","","","","","","Mexico","North America","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/expo-pack","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 10 - Thu, 12 Jun 2025","EXPO PACK Guadalajara","","","","","","Mexico","North America","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/guadalajara-book-fair","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sat, 30 Nov - Sun, 08 Dec 2024","Guadalajara International Book Fair","","","","","","Mexico","North America","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e15k-hd2g-fr28","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 03 - Thu, 05 Sep 2024","Logistics Experience LOGEX","","","","","","Mexico","North America","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1d1-d4x3-k9xd-g","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sun, 11 - Fri, 16 Aug 2024","Optimal Transport and Dynamics","Hosted by Casa Matemática Oaxaca (CMO), this workshop brings together global experts to explore links between numerical methods for resource allocation, fluid flow studies, and modeling the early universe's evolution.","","","","
                    Oaxaca,  Mexico","Mexico","North America","","","","","","","UNAM","","","","","","https://10times.com/company/ciudad-universitaria-carmen"
"12/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Mexico","North America","","","","","","","","","","","","",
"12/07/2024","10Times","https://10times.com/e1x5-z9dr-13pz","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 28 - Thu, 30 Jan 2025","IFE Conference","","","","","","Mexico","North America","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/meet-top-international-masters-programs","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sun, 13 Oct 2024","Access Masters Event Mexico City (Meet Top International Masters Programs)","","","","","","Mexico","North America","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/annual-cardiology-at-cancun","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 24 Feb 2025","Cardiology at Cancun: Topics in Clinical Cardiology","","","","","","Mexico","North America","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/san-miguel-writers-conference","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 12 - Sun, 16 Feb 2025","San Miguel Writers Conference","","","","","","Mexico","North America","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1x3-531z-hdgx","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sun, 08 - Wed, 11 Sep 2024","Meeting And Conference of the American Society of Primatologists","","","","","","Mexico","North America","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/franchise-expo-t","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 24 - Fri, 25 Oct 2024","Expo franquicia - T","""International franchise expo in Monterrey.""Join us at the most important franchise event in northern Mexico. Connect with thousands of investors and explore over 100 investment options. Learn about the world of franchises and discover the keys to success in this industry. Free entry for students and teachers with valid ID.","","","","
                    Cintermex, Monterrey, MexicoGet Directions","Mexico","North America","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/fespa-mexico","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 26 - Sat, 28 Sep 2024","Fespa Mexico","","","","","","Mexico","North America","","","","","","","","","","","","",""
"12/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Mexico","North America","","","","","","","","","","","","",
