"a_date_farmed","b_source","c_scraped_url","d","e","f","g","h","i","j","k","l","m_date_of_event","n_event_name","o_description","p","q","r","s_state_province","t","u","v","w","x","y","z","aa","ab_business_info","ac_website","ad","ae","af_country","ag"
"12/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Denmark","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1d2-f7sk-1x3x-f","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 26 - Fri, 30 Aug 2024","Black Holes Inside and Out Conference","","","","","Copenhagen","Denmark","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Denmark","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1dh-54fz-3fk3-h","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 12 - Wed, 14 Aug 2024","NAG conference","","","","","Copenhagen","Denmark","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Denmark","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1k3-p3k0-x6dg","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 13 - Fri, 16 Aug 2024","SKC Annual Conference","","","","","Copenhagen","Denmark","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/hr-executive-forum-dk-klampenborg","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 03 Sep 2024","CMO Executive Forum Denmark","","","","","Klampenborg","Denmark","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1dd-h05s-gk1d-1","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 19 - Fri, 20 Sep 2024","NIPNET Conference","","","","","Copenhagen","Denmark","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1k5-202x-xrfs","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 18 - Fri, 20 Sep 2024","CEPDISC Conference on Discrimination","","","","","Aarhus","Denmark","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e13d-hfs3-dzg3-9","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 15 - Fri, 16 Aug 2024","International Network for Doping Research Conference","","","","","Aarhus","Denmark","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1kr-r07g-k5x5","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 26 - Thu, 29 Aug 2024","The Information Seeking in Context conference","","","","","Aalborg","Denmark","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/icramm-copenhagen","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 16 - Wed, 17 Jul 2024","International Conference on Robotics, Aeronautics, Mechanics and Mechatronics (ICRAMM)","","","","","Copenhagen","Denmark","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1dd-k5pf-1g4g-4","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 04 - Fri, 06 Sep 2024","The Danish Gender Conference","","","","","Frederiksberg","Denmark","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1d3-f4s1-r2xd-d","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Fri, 19 - Sun, 21 Jul 2024","Exploring Innovations: The Global Materials Science and Nanotechnology Forum","","","","","Copenhagen","Denmark","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e11x-d0fx-3hg8","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 12 Nov 2024","Make a Difference Conference","","","","","Copenhagen","Denmark","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Denmark","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1dd-09zd-4g9f-f","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 05 - Fri, 06 Sep 2024","European Sustainability Accounting & Reporting Conference","","","","","Aalborg","Denmark","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1d2-h9d1-x7gf-r","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 05 - Sun, 08 Sep 2024","International Society for Religion, Literature and Culture Conference","","","","","Skørping","Denmark","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e14d-dxr1-zhg2-2","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 10 - Fri, 11 Oct 2024","The International Conference Building Cultural Bridges Empowering Education Beyond Boundaries (ICBCB)","","","","","Odense","Denmark","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1dd-5453-xpsh-f","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 27 - Thu, 29 Aug 2024","SPPS Conference","","","","","Frederiksberg","Denmark","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/design-matters-denmark","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 23 - Fri, 25 Oct 2024","Design Matters Conference","","","","","Copenhagen","Denmark","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/bog-forum","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Fri, 01 - Sun, 03 Nov 2024","Bog Forum","","","","","Copenhagen","Denmark","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/international-treasury-management-conference","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 02 - Fri, 04 Oct 2024","International Treasury Management Conference","","","","","Copenhagen","Denmark","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Denmark","Europe","","","","","","","","","","","",""
