"a_date_farmed","b_source","c_scraped_url","d","e","f","g","h","i","j","k","l","m_date_of_event","n_event_name","o_description","p","q","r","s_state_province","t","u","v","w","x","y","z","aa","ab_business_info","ac_website","ad","ae","af_country","ag","company_url"
"21/12/2024","10Times","https://10times.com/international-congress-on-mining-maintenance","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 09 - Fri, 11 Oct 2024","International Congress on Mining Maintenance (Mapla-Mantemin)","","","","","","chile","[region]","","","","","","","","","","","","",""
"21/12/2024","10Times","https://10times.com/e1dd-51zg-05sg-g","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 21 - Fri, 25 Oct 2024","International ORP Congress","Explore the complexities of work and Occupational Health and Safety in the age of Artificial Intelligence. Join us on a journey of innovation and reflection as we navigate the challenges and opportunities of a rapidly changing work landscape. Watch our video summary for more insights.","","","","Metropolitan Santiago, Santiago, ChileGet Directions","chile","[region]","","","","","","","","","","","","",""
"21/12/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","chile","[region]","","","","","","","","","","","","",
"21/12/2024","10Times","https://10times.com/e1xh-1pr4-p3s9","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sun, 25 - Wed, 28 Aug 2024","Annual Conference of the International Society for Environmental Epidemiology","","","","","","chile","[region]","","","","","","","","","","","","",""
"21/12/2024","10Times","https://10times.com/siad-valparaiso","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 01 - Thu, 03 Oct 2024","Siad Valparaiso","","","","","","chile","[region]","","","","","","","","","","","","",""
"21/12/2024","10Times","https://10times.com/siad-santiago-centro","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 25 - Fri, 27 Sep 2024","SIAD Santiago","","","","","","chile","[region]","","","","","","","","","","","","",""
"21/12/2024","10Times","https://10times.com/e1d4-d5k5-z9rk-h","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 05 - Fri, 06 Sep 2024","Shingo LATAM Conference","Followers","","","","Hyatt Centric Las Condes Santiago, Santiago, ChileGet Directions","chile","[region]","","","","","","","Utah State University","","","","","","https://10times.com/company/utahstate-university"
"21/12/2024","10Times","https://10times.com/e13d-dpf0-z0hs-7","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 24 - Fri, 27 Sep 2024","Born in Fire: Eruptive Stars and Planet Formation","","","","","","chile","[region]","","","","","","","","","","","","",""
"21/12/2024","10Times","https://10times.com/e1dd-k10d-z59f-f","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 07 - Sat, 09 Nov 2024","Annual Biomedical Engineering Congress (CAIB)","","","","","","chile","[region]","","","","","","","","","","","","",""
"21/12/2024","10Times","https://10times.com/e1d0-41h7-fxxk-d","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 25 - Fri, 27 Sep 2024","National Conference on Teaching Translation and Interpretation (XIIJF)","","","","","","chile","[region]","","","","","","","","","","","","",""
"21/12/2024","10Times","https://10times.com/expo-student-santiago","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sat, 12 - Sun, 13 Oct 2024","Expo Posgrados","","","","","","chile","[region]","","","","","","","","","","","","",""
"21/12/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","chile","[region]","","","","","","","","","","","","",
"21/12/2024","10Times","https://10times.com/e1x4-2f20-ghhk","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sun, 14 - Thu, 18 Jul 2024","Annual Conference of the History of Economics Society","Followers","","","","Universidad del Desarrollo - UDD, Santiago, ChileGet Directions","chile","[region]","","","","","","","","","","","","",""
"21/12/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","chile","[region]","","","","","","","","","","","","",
"21/12/2024","10Times","https://10times.com/e1d1-p9zk-26gh-x","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Fri, 20 Sep 2024","International Conference on Inclusive Entrepreneurship and Innovation","Followers","","","","Universidad de Concepcion, Los Ángeles,  ChileGet Directions","chile","[region]","","","","","","","","","","","","",""
"21/12/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","chile","[region]","","","","","","","","","","","","",
"21/12/2024","10Times","https://10times.com/e1x4-04z3-kzsr","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 01 - Fri, 05 Jul 2024","IIOA Conference","The International Input-Output Association (IIOA) is a non-profit organization focused on advancing knowledge in the field of Input-Output data compilation and analysis. They support young scholars, organize annual conferences, and promote the exchange of experiences among members worldwide.","","","","Santiago, Chile","chile","[region]","","","","","","","International Input-Output Association","","","","Austria","","https://10times.com/company/international-input-output-association"
"21/12/2024","10Times","https://10times.com/e10k-szsh-7r44","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 28 - Wed, 29 May 2024","BESS & LES Chile","","","","","","chile","[region]","","","","","","","","","","","","",""
"21/12/2024","10Times","https://10times.com/e1d2-d2rs-0f1d-s","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sun, 09 - Sat, 15 Jun 2024","International Conference on Management of Data","","","","","Santiago","chile","[region]","","","","","","","","","","","","",
"21/12/2024","10Times","https://10times.com/e1dd-khx0-949x-g","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 24 - Fri, 26 Jul 2024","Research Committee on Urban and Regional Development Conference","Join the RC21 Conference 2024 to explore urban struggles and power dynamics within cities worldwide. Analyze global conflicts and interactions between the Global North and South. Foster debates on inequalities, solidarities, and urban processes. Open call for session proposals.","","","","Pontifical Catholic University of Chile, Campus Lo Contador, Santiago, ChileGet Directions","chile","[region]","","","","","","","","","","","","",""
"21/12/2024","10Times","https://10times.com/e1dd-51kh-1xx2-d","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 17 - Fri, 19 Jul 2024","Leadership for Professional Learning Symposium Educators and Professionalism in Turbulent Ti","","","","","","chile","[region]","","","","","","","","","","","","",""
"21/12/2024","10Times","https://10times.com/wings-change","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 10 - Thu, 11 Apr 2024","Wings of Change Americas","The IATA Wings of Change Americas (WoCA) is a prestigious aviation event uniting industry leaders, regulators, and experts to tackle important air transport matters. It includes plenary sessions, interviews, and keynotes on technology, innovation, sustainability, and more. Participants gain networking opportunities, industry insights, and access to current trends. The event will be held in Santiago, Chile.","","","","Sheraton Santiago Hotel and Convention Center, Santiago, ChileGet Directions","chile","[region]","","","","","","","International Air Transport Association","","","","","","https://10times.com/company/international-air-transport-association"
"21/12/2024","10Times","https://10times.com/forum-countries-latin-america","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 15 - Thu, 18 Apr 2024","Forum of the Countries of Latin America and the Caribbean on Sustainable Development","","","","","Santiago","chile","[region]","","","","","","","","","","","","",
"21/12/2024","10Times","https://10times.com/latin-america-eduexpos","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sat, 23 Mar 2024","FPP Latin America Smart Recruitment","","","","","Santiago","chile","[region]","","","","","","","","","","","","",
"21/12/2024","10Times","https://10times.com/e1k1-84s6-dpkz","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 01 - Wed, 03 Apr 2024","The International Choice Modelling Conference","The International Choice Modelling Conference (ICMC) unites experts from various fields such as transport studies, marketing, decision making, environmental valuation, and health economics. Its goal is to assess recent developments in methodology and the practical application of choice models and survey techniques.","","","","Puerto Varas, Chile","chile","[region]","","","","","","","University of Texas at Dallas","","","","","","https://10times.com/company/university-texas-at-dallas"
"21/12/2024","10Times","https://10times.com/e1xg-31x5-6srk","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 20 - Fri, 22 Mar 2024","Aerodigestive Society INPAT Chile","","","","","","chile","[region]","","","","","","","","","","","","",""
"21/12/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","chile","[region]","","","","","","","","","","","","",
"21/12/2024","10Times","https://10times.com/e1x0-34f4-grrp","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 08 - Fri, 12 Jan 2024","Numerical methods for optimal transport problems, mean field games, and multi-agent dynamics Conference","The conference aims to discuss and share advancements in numerical techniques for resolving optimal transport problems, mean field games, and multi-agent dynamics. Experts in these fields will deliver plenary talks, thematic sessions will be conducted, and a summer school will be held to involve students. The conference will also provide a welcome cocktail, coffee breaks, and a social dinner. Financial support for registration and accommodation is available for students, and recommendations from professors/researchers are required.","","","","Federico Santa Maria Technical University, 											Valparaíso, ChileGet Directions","chile","[region]","","","","","","","Universidad Tecnica Federico Santa Maria","","","","Chile","","https://10times.com/company/universidad-tecnica-federico-santa-maria"
"21/12/2024","10Times","https://10times.com/e1x3-8f2s-7drg","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 11 - Wed, 17 Jan 2024","Topological and Holographic Quantum Matter School and Conference","The Topological and Holographic Quantum Matter School and Conference is an event organized to promote interaction between researchers in Condensed Matter and High Energy Physics. Funding is available for participants, and students are encouraged to attend both events. Contact [email protected] for more information.","","","","Campus San Joaquín, Pontificia Universidad Catolica de Chile, 											Macul, ChileGet Directions","chile","[region]","","","","","","","","","","","","",""
"21/12/2024","10Times","https://10times.com/e12k-zzh5-k5x2","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 08 - Fri, 10 Nov 2023","International Conference on Data Science (ICDS)","","","","","","chile","[region]","","","","","","","","","","","","",""
"21/12/2024","10Times","https://10times.com/e1k2-60z6-zhxf","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 08 - Fri, 10 Nov 2023","Sustainable America Congress (CAS)","Followers","","","","Santiago, Chile","chile","[region]","","","","","","","","","","","","",""
"21/12/2024","10Times","https://10times.com/e1ks-s1g1-gr49","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 22 - Fri, 24 Nov 2023","Latin American Conference on Dropout in Higher Education (CLABES)","","","","","","chile","[region]","","","","","","","","","","","","",""
"21/12/2024","10Times","https://10times.com/e1x2-10z5-rggp","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 24 - Thu, 25 Jan 2024","Investigacion UAI Platform","Followers","","","","Adolfo Ibáñez University - Headquarters President Errázuriz, 											Santiago, ChileGet Directions","chile","[region]","","","","","","","","","","","","",""
"21/12/2024","10Times","https://10times.com/e1kk-kd15-d4p9","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 06 - Fri, 10 Nov 2023","International ESP Latin America and Caribbean Conference","","","","","","chile","[region]","","","","","","","","","","","","",""
"21/12/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","chile","[region]","","","","","","","","","","","","",
"21/12/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","chile","[region]","","","","","","","","","","","","",
"21/12/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","chile","[region]","","","","","","","","","","","","",
