"a_date_farmed","b_source","c_scraped_url","d","e","f","g","h","i","j","k","l","m_date_of_event","n_event_name","o_description","p","q","r","s_state_province","t","u","v","w","x","y","z","aa","ab_business_info","ac_website","ad","ae","af_country","ag","company_url"
"12/07/2024","10Times","https://10times.com/e1r1-p6sz-3zp5","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Fri, 02 - Sun, 04 Aug 2024","Nelly Kids Fashion (NELLY FAIR)","""Baby clothes""Join us at Nelly Kids Fashion for a showcase of baby and children's wear, footwear, toys, and more. Connect with industry professionals, discover new products and trends, and expand your business network. Don't miss this opportunity to strengthen your brand and find new business contacts.","","","","
                    Cairo International Convention Centre, Cairo, EgyptGet Directions","Egypt","Africa","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/cairo-ict","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sun, 17 - Wed, 20 Nov 2024","Cairo ICT","Cairo ICT is a technology fair and forum for the Middle East and Africa, providing attendees with valuable insights and knowledge-sharing opportunities through a comprehensive program.","","","","
                    Egypt International Exhibition Center, Cairo, EgyptGet Directions","Egypt","Africa","","","","","","","Trade Fairs International","http://www.tradefairs.com","","","Egypt","","https://10times.com/company/trade-fairs-international"
"12/07/2024","10Times","https://10times.com/e1dd-zz14-4xhs-4","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sat, 27 Jul - Thu, 01 Aug 2024","International Undergraduate Research Conference of The Military Technical College","the Ministry of Defense, this event is a platform for engineering students to showcase their skills and innovative ideas. Join us to expand your knowledge, network with peers, and participate in technical sessions to discuss challenges and share ideas.","","","","
                    Military Technical College, El-Qobba Bridge,  EgyptGet Directions","Egypt","Africa","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1rx-070p-k7hg","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sat, 26 Oct 2024","Begin Edu Fair - Cairo","All Events in Cairo","","","","
                    Four Seasons Hotel Cairo at The First Residence, Cairo, EgyptGet Directions","Egypt","Africa","","","","","","","Begin Group","","","","","","https://10times.com/company/begingroup"
"12/07/2024","10Times","https://10times.com/e11z-pxp4-g5g0","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 05 - Sat, 07 Sep 2024","International Congress of the Egyptian Society for Neonatal and Preterm Care","","","","","","Egypt","Africa","","","","","","","","","","","","",""
"12/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Egypt","Africa","","","","","","","","","","","","",
"12/07/2024","10Times","https://10times.com/e1d3-8d2k-f4fx-h","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sat, 27 Jul - Thu, 01 Aug 2024","The International Undergraduate Research Conference (IUGRC)","","","","","","Egypt","Africa","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1kf-544s-6xkk","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sun, 17 - Thu, 21 Nov 2024","Regional Training Course on Introduction to Nuclear Forensics","","","","","","Egypt","Africa","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1xg-k1z1-r13d","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sat, 20 - Tue, 23 Jul 2024","IABPAD Conference","","","","","","Egypt","Africa","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e14z-pdk4-r1r6","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sat, 17 - Fri, 23 Aug 2024","World Scout Conference","","","","","","Egypt","Africa","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1d3-d4k1-f1fx-f","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sat, 13 - Sun, 14 Jul 2024","IEEE Conference on Intelligent Methods, Systems, and Applications (IMSA)","","","","","","Egypt","Africa","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1d5-7h47-fxrz-z","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sat, 07 - Mon, 09 Sep 2024","Arab International Conference on Polymer Science and Technology","","","","","","Egypt","Africa","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e12d-dk0k-fx0f-3","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sat, 20 - Sun, 21 Jul 2024","ESPPCC Congress","","","","","","Egypt","Africa","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1dd-1842-kkfz-x","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 17 - Wed, 18 Sep 2024","Digital Universities Arab World","","","","","","Egypt","Africa","","","","","","","","","","","","",""
"12/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Egypt","Africa","","","","","","","","","","","","",
"12/07/2024","10Times","https://10times.com/iecrachtie","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 05 - Wed, 07 May 2025","HVAC-R Egypt Expo - ASHRAE","","","","","","Egypt","Africa","","","","","","","","","","","","",""
"12/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Egypt","Africa","","","","","","","","","","","","",
"12/07/2024","10Times","https://10times.com/e1d1-h3f0-f3fz-k","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 16 - Thu, 18 Jul 2024","SPE Workshop: Mastering the Lifecycle: An Event on Exploration, Drilling & Completion of Oil & Gas Wells (24WCA1) Discipline-1D1 Discipline-2C1 Discipline-4P1 Discipline-5R1 Discipline-8M1...","","","","","","Egypt","Africa","","","","","","","","","","","","",""
"12/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Egypt","Africa","","","","","","","","","","","","",
"12/07/2024","10Times","https://10times.com/e1df-060s-5zrd-z","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 01 - Wed, 02 Jul 2025","Calling Köln","","","","","","Egypt","Africa","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e11d-drgk-4h1z-2","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sat, 21 - Wed, 25 Sep 2024","Sonic Alchemy Conference","","","","","","Egypt","Africa","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1kx-h08d-p1r4","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Fri, 11 Oct 2024","GANNA Annual Conference","","","","","","Egypt","Africa","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1dh-14d2-2krr-g","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 05 - Fri, 06 Sep 2024","Annual Conference of Gynecology and Obstetrics","","","","","","Egypt","Africa","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e10k-fdsx-k721","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 28 Nov 2024","Gulf Region (Bahrain, Kuwait, Oman, Qatar, Saudi Arabia, UAE). Online Fair","","","","","","Egypt","Africa","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1x3-h2g5-z2kr","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 14 - Fri, 18 Oct 2024","Supervisory Excellence in the Oil, Gas & Petrochemicals Industry","","","","","","Egypt","Africa","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1k0-7f37-dzff","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sat, 26 Oct 2024","Begin Offline Private and Boarding School Fair Cairo. Cairo","","","","","","Egypt","Africa","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/conservation-architectural-heritage-cah","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 03 - Sat, 05 Apr 2025","Conservation of Architectural Heritage,CAH","","","","","","Egypt","Africa","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1rz-5923-zgsk","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 23 - Thu, 24 Oct 2024","DigiMarCon North Africa","","","","","","Egypt","Africa","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1d2-94d7-rhhs-f","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 14 - Thu, 17 Oct 2024","International Conference on Information Literacy","","","","","","Egypt","Africa","","","","","","","","","","","","",""
"12/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Egypt","Africa","","","","","","","","","","","","",
"12/07/2024","10Times","https://10times.com/e14x-ds4k-5fx5","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 12 - Sat, 14 Dec 2024","Egypt Gastrohep","","","","","","Egypt","Africa","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1kr-f28f-43pz","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sat, 19 - Mon, 21 Oct 2024","Novel Intelligent and Leading Emerging Sciences International Conference","Submit your full paper anonymously in PDF format for review. Make sure your paper is properly formatted with references, figures, and tables. Accepted authors can make corrections based on reviewer suggestions. Sessions cover various topics in FPGA, ASIC, systems design, IoT, AI, circuits, wireless networks, and more.","","","","
                    Nile University, First 6th of October,  EgyptGet Directions","Egypt","Africa","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1xz-pk57-z20x","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 01 - Thu, 03 Oct 2024","International Meeting of the Network of Front Line Officers","","","","","","Egypt","Africa","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e15x-zp9k-rx47","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 14 - Fri, 18 Oct 2024","National Training Course on Tools and Techniques for Computer Security Incident Response","","","","","","Egypt","Africa","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1dd-h5dg-s4s1-8","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 10 - Sat, 12 Oct 2024","EVs Electrify! Expo & Conference","","","","","","Egypt","Africa","","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e11x-h2kk-5hh8","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 06 - Sat, 09 Nov 2024","Joint Conference With the Egyptian Association of Pediatric Ophthalmology","","","","","","Egypt","Africa","","","","","","","","","","","","",""
"12/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Egypt","Africa","","","","","","","","","","","","",
"12/07/2024","10Times","https://10times.com/e1rf-hd19-2sz0","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sat, 05 Mar 2022","STEAM Education Seminar (Pyra STEAM Ed)","","","","","","Egypt","Africa","","","","","","","","","","","","",""
"12/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Egypt","Africa","","","","","","","","","","","","",
"12/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Egypt","Africa","","","","","","","","","","","","",
