"a_date_farmed","b_source","c_scraped_url","d","e","f","g","h","i","j","k","l","m_date_of_event","n_event_name","o_description","p","q","r","s_state_province","t","u","v","w","x","y","z","aa","ab_business_info","ac_website","ad","ae","af_country","ag"
"12/07/2024","10Times","https://10times.com/e1dd-xg03-2sp0-f","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 31 Jul - Thu, 01 Aug 2024","EduMind ANZ Melbourne Conference","","","","","Melbourne","Australia","Oceania","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1xz-drh0-50k1","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sat, 20 - Sun, 21 Jul 2024","Doing School Differently Conference","","","","","Brisbane","Australia","Oceania","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/public-sector-women-in-leadership-nsw-summit","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 25 - Fri, 26 Jul 2024","NSW Public Sector Women's Leadership Summit","","","","","Sydney","Australia","Oceania","","","","","","","","","","","",""
"12/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Australia","Oceania","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1dd-hsk0-3p22-g","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 08 Aug 2024","IEAA Teaching and Learning Forum","","","","","Sydney","Australia","Oceania","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1k2-r9z1-z9xf","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 15 - Fri, 16 Aug 2024","VET National Teaching & Learning Conference","","","","","Melbourne","Australia","Oceania","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/qaselc","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 04 - Fri, 06 Sep 2024","QUESTION","","","","","Brisbane","Australia","Oceania","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/icbcms-melbourne","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Fri, 19 - Sat, 20 Jul 2024","International Conference on Business, Commerce and Management Studies (ICBCMS)","","","","","Sydney","Australia","Oceania","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1kz-272k-6zsg","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 10 Sep 2024","Artificial Intelligence in Education Conference","","","","","Melbourne","Australia","Oceania","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e12x-zx1p-k3r1","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 13 - Thu, 15 Aug 2024","ACM Conference on International Computing Education Research (ICER)","","","","","Melbourne • Online","Australia","Oceania","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e10r-gs6z-z5x0","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Fri, 12 Jul 2024","IEAA Pathways Forum","","","","","Sydney","Australia","Oceania","","","","","","","","","","","",""
"12/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Australia","Oceania","","","","","","","","","","","",""
