"a_date_farmed","b_source","c_scraped_url","d","e","f","g","h","i","j","k","l","m_date_of_event","n_event_name","o_description","p","q","r","s_state_province","t","u","v","w","x","y","z","aa","ab_business_info","ac_website","ad","ae","af_country","ag"
"12/07/2024","10Times","https://10times.com/e1dd-xk06-kg5r-8","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 08 - Fri, 12 Jul 2024","Tsinghua Logic Summer School, China","","","","","Beijing","China","East Asia","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/access-masters-event-beijing","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 26 Aug 2024","Access Masters Event in Beijing","","","","","Beijing","China","East Asia","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/bjkse","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Fri, 09 - Sun, 11 May 2025","Beijing International Preschool Tools & Kindergarten Supplies Exhibition (BJKSE)","","","","","Beijing","China","East Asia","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/lightingfair-china","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 22 - Sat, 26 Oct 2024","China (Guzhen) International Lighting Fair (GILF)","","","","","Zhongshan","China","East Asia","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/tct-asia","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 17 - Wed, 19 Mar 2025","TCT Asia","","","","","Shanghai","China","East Asia","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/qs-connect-shanghai","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 22 Aug 2024","QS Connect MBA Shanghai","","","","","Shanghai","China","East Asia","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/architecture-across-boundaries","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Fri, 30 Aug - Sun, 01 Sep 2024","XJTLU International Conference: Architecture across Boundaries","","","","","Suzhou","China","East Asia","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e12d-dhhx-8g3r-9","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Fri, 19 - Sun, 21 Jul 2024","The International Academic Conference on Education, Information Management and Service Sciences (EIMSS)","","","","","Shanghai","China","East Asia","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/bame-beijing","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 15 - Fri, 16 Aug 2024","International Conference on Economics and Business Management (ICEBM)","","","","","Chengdu","China","East Asia","","","","","","","","","","","",""
"12/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","China","East Asia","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/international-franchise-exhibition","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Fri, 16 - Sun, 18 Aug 2024","China Guangzhou International Franchise Exhibition (GFE)","","","","","Guangzhou","China","East Asia","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/qs-world-mba-tour-shanghai","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 22 Aug 2024","QS World MBA Tour Shanghai","","","","","Shanghai","China","East Asia","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e11d-hfs1-rh3x-4","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Fri, 02 - Sun, 04 Aug 2024","[JPCS Published] International Conference on Computational Modeling and Applied Mathematics and Sino-Russian Conference on Differential Equations and Their Applications (CMAM & DEA)...","","","","","Dalian","China","East Asia","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1xz-2341-rzdx","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sun, 07 - Sat, 13 Jul 2024","IEEE International Conference on Software Services Engineering (IEEE SSE)","","","","","Shenzhen","China","East Asia","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/qs-world-mba-tour-beijing","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sat, 24 Aug 2024","QS Connect MBA Beijing","","","","","Beijing","China","East Asia","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/international-conference-on-social-science-beijing","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 15 - Fri, 16 Aug 2024","International Conference on Social Science & Humanities (ICSSH)","","","","","Chengdu","China","East Asia","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/photo-imaging-shanghai","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 07 - Fri, 09 Aug 2024","Photo & Imaging Shanghai","","","","","Shanghai","China","East Asia","","","","","","","","","","","",""
"12/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","China","East Asia","","","","","","","","","","","",""
