"a_date_farmed","b_source","c_scraped_url","d","e","f","g","h","i","j","k","l","m_date_of_event","n_event_name","o_description","p","q","r","s_state_province","t","u","v","w","x","y","z","aa","ab_business_info","ac_website","ad","ae","af_country","ag"
"12/07/2024","10Times","https://10times.com/e15d-dgg2-zpp3-6","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 22 - Fri, 26 Jul 2024","School for the Elaboration of National Policy and Strategy Documents for Radiation Safety and Security of Radioactive Material...","","","","","Vienna","Austria","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1kf-zf58-p06x","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 15 - Fri, 19 Jul 2024","Training Workshop for Safety Culture Continuous Improvement","","","","","Vienna","Austria","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1k0-1f37-zdfh","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 12 - Fri, 16 Aug 2024","Training Course on Groundwater Vulnerability Modelling","","","","","Vienna","Austria","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1df-58sz-33fk-r","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 08 - Fri, 12 Jul 2024","International Advanced Training Course on the Use and Maintenance of Handheld Detection Instruments","","","","","Vienna","Austria","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Austria","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e11d-dgd5-hsg5-7","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sun, 21 - Wed, 24 Jul 2024","The Annual Meeting And Conference of ISDSA","","","","","Vienna","Austria","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/conference-on-security-radioactive-material","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 22 - Fri, 26 Jul 2024","International Conference on the Security of Radioactive Material","","","","","Vienna","Austria","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1kf-00z5-fx3f","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 15 - Fri, 19 Jul 2024","International Training Course on Developing Regulations and Associated Administrative Measures for Nuclear Security...","","","","","Vienna","Austria","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e14x-zp7k-g3d7","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 22 - Fri, 26 Jul 2024","Training on International Reporting Systems for National Coordinators","","","","","Vienna","Austria","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1k3-84s5-zsfd","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 15 - Fri, 19 Jul 2024","FEPSAC Congress","","","","","Innsbruck","Austria","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1dh-d023-h4fp-x","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 15 Jul 2024","JKU Science Holidays","","","","","Linz","Austria","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/frog","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sun, 13 - Tue, 15 Oct 2024","Future and Reality of Gaming (FROG)","","","","","Vienna","Austria","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/social-sciences-and-humanities","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 25 - Thu, 26 Sep 2024","International Conference on Social Science and Humanities (ICSSH)","","","","","Vienna","Austria","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Austria","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e12d-dk4s-pr3p-5","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 15 - Tue, 16 Jul 2024","Edition of World Congress on ENDOCRINOLOGY, DIABETES AND METABOLISM","","","","","Vienna","Austria","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Austria","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e14x-zp8k-0gg8","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 23 - Fri, 26 Jul 2024","Training Workshop on the Preparation of a Feasibility Study for a New Research Reactor Project","","","","","Vienna","Austria","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Austria","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1xz-49pk-18gr","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 06 - Fri, 09 Aug 2024","Training Course on How to Establish an Embedding Leadership Behaviour for Resilient Nuclear Performance","","","","","Vienna","Austria","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1k0-f2z2-d2ds","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 26 - Fri, 30 Aug 2024","Training Course on Isotope-enabled Water Balance Modelling Using the JAMS/J Modelling System","","","","","Vienna","Austria","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e114-xdsx-g4r8","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 15 - Fri, 19 Jul 2024","ISBS Annual Conference","","","","","Salzburg","Austria","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1xf-kxs2-531s","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 29 Jul - Fri, 02 Aug 2024","International Training Course on Central Alarm Station Design and Operation for Facilities Using Nuclear or Other Radioactive Material...","","","","","Vienna","Austria","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1dh-d06r-d0s8-r","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 17 Sep 2024","Workshop of the EATEL SIG EduRobotX & ECTEL","","","","","Krems an der Donau","Austria","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e12d-fzdz-gr05-9","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 08 - Fri, 12 Jul 2024","HOPoS International Society for the History of Philosophy of Science","","","","","Vienna","Austria","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e107-ddxz-rdk2-4","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 15 - Fri, 19 Jul 2024","Train the Trainers Course on Nuclear Security Measures and Emergency Response Arrangements for Major Public Events...","","","","","Vienna","Austria","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1dd-rrpz-24p1-2","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 25 - Sat, 27 Jul 2024","International Conference on Culture and History (ICCH)","","","","","Krems an der Donau","Austria","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1x4-z0s2-h2ss","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 09 - Fri, 12 Jul 2024","Biennial Congress of the International Society for the History of Philosophy of Science (HOPOS)","","","","","Vienna","Austria","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1kf-56z0-f5dh","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 08 - Fri, 12 Jul 2024","Training Course on the Fundamentals of Tritium Analysis and Data Processing for Hydrological Applications: Part 1...","","","","","Vienna","Austria","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Austria","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1xz-pr19-h21g","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 29 Jul - Fri, 02 Aug 2024","Train the Trainers Course on Integrated Workshop on Radiological Crime Scene Management and Nuclear Forensics...","","","","","Vienna","Austria","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/grazer-safetyupdate","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 10 - Wed, 11 Sep 2024","Grazer SafetyUpDate","","","","","Graz","Austria","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1df-1g3s-0xr7-h","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 19 - Wed, 21 Aug 2024","The Joint International Conference on AI, Big Data and Blockchain (ABB)","","","","","Vienna","Austria","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/vmc-vienna","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 22 - Wed, 23 Oct 2024","Vienna Migration Conference (VMC)","","","","","Vienna","Austria","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1d2-5d0z-9gpp-h","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 17 - Thu, 18 Jul 2024","UN/Austria Symposium","","","","","Graz","Austria","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1x5-r6k3-r7hd","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 25 - Sun, 28 Jul 2024","World Orchestra Festival","","","","","Vienna","Austria","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e10k-fzfk-r006","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 26 Aug - Wed, 04 Sep 2024","International School on Nuclear Security for the Students of the Marie Sklodowska-Curie Fellowship Programme (MSCFP)...","","","","","Vienna","Austria","Europe","","","","","","","","","","","",""
"12/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Austria","Europe","","","","","","","","","","","",""
