"a_date_farmed","b_source","c_scraped_url","d","e","f","g","h","i","j","k","l","m_date_of_event","n_event_name","o_description","p","q","r","s_state_province","t","u","v","w","x","y","z","aa","ab_business_info","ac_website","ad","ae","af_country","ag"
"12/07/2024","10Times","https://10times.com/e1xz-2gf8-h5d9","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 17 - Fri, 19 Jul 2024","Biennial Conference","","","","","Puebla","Mexico","North America","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/expo-pack","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 10 - Thu, 12 Jun 2025","EXPO PACK Guadalajara","","","","","Guadalajara","Mexico","North America","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/guadalajara-book-fair","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sat, 30 Nov - Sun, 08 Dec 2024","Guadalajara International Book Fair","","","","","Guadalajara","Mexico","North America","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e15k-hd2g-fr28","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 03 - Thu, 05 Sep 2024","Logistics Experience LOGEX","","","","","Playa del Carmen","Mexico","North America","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1d1-d4x3-k9xd-g","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sun, 11 - Fri, 16 Aug 2024","Optimal Transport and Dynamics","","","","","Oaxaca","Mexico","North America","","","","","","","","","","","",""
"12/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Mexico","North America","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1x5-z9dr-13pz","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 28 - Thu, 30 Jan 2025","IFE Conference","","","","","Monterrey","Mexico","North America","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/meet-top-international-masters-programs","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sun, 13 Oct 2024","Access Masters Event Mexico City (Meet Top International Masters Programs)","","","","","Mexico City","Mexico","North America","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/annual-cardiology-at-cancun","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 24 Feb 2025","Cardiology at Cancun: Topics in Clinical Cardiology","","","","","Cancún","Mexico","North America","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/san-miguel-writers-conference","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 12 - Sun, 16 Feb 2025","San Miguel Writers Conference","","","","","San Miguel el Alto","Mexico","North America","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1x3-531z-hdgx","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sun, 08 - Wed, 11 Sep 2024","Meeting And Conference of the American Society of Primatologists","","","","","Playa del Carmen","Mexico","North America","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/franchise-expo-t","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 24 - Fri, 25 Oct 2024","Expo franquicia - T","","","","","Monterrey","Mexico","North America","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/fespa-mexico","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 26 - Sat, 28 Sep 2024","Fespa Mexico","","","","","Mexico City","Mexico","North America","","","","","","","","","","","",""
"12/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Mexico","North America","","","","","","","","","","","",""
