"a_date_farmed","b_source","c_scraped_url","d","e","f","g","h","i","j","k","l","m_date_of_event","n_event_name","o_description","p","q","r","s_state_province","t","u","v","w","x","y","z","aa","ab_business_info","ac_website","ad","ae","af_country","ag"
"16/07/2024","10Times","https://10times.com/aula-madrid","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 26 - Sun, 30 Mar 2025","AULA Madrid","","","","","Madrid","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/e1dd-h36f-d17g-p","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 16 - Thu, 25 Jul 2024","Summer School for Advanced Modeling of Behavior","","","","","Barcelona","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/e1k1-71s3-kxdp","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 22 - Fri, 26 Jul 2024","ESMTB Conference","","","","","Toledo","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/interdidac","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 26 - Sun, 30 Mar 2025","Red+Interdidac Congress","","","","","Madrid","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/e1d5-748d-pzhr-f","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sat, 03 Aug 2024","MOCA Simulation Course","","","","","Barcelona","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/bessh-barcelona","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sat, 17 - Sun, 18 Aug 2024","International Conference on Business, Economics, Social Science & Humanities (BESSH)","","","","","Barcelona","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/feria-de-la-ciencia","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 21 - Fri, 23 May 2025","Feria de la Ciencia","","","","","Seville","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/e1rx-0gs0-h5k6","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Fri, 19 - Tue, 23 Jul 2024","ESMO Course on Medical Oncology for Medical Students Valencia","","","","","Valencia","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/itise-maspalomas","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 15 - Wed, 17 Jul 2024","International Conference on Time Series and Forecasting (ITISE)","","","","","Maspalomas","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/ictel-barcelona","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 04 - Tue, 05 Aug 2025","International Conference on Teaching, Education & Learning (ICTEL)","","","","","Barcelona","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/tpishm","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sat, 17 - Sun, 18 Aug 2024","International Conference on Theoretical and Practical Implications in the field of Social Sciences, Humanities Business & Management Studies (TPISHM)...","","","","","Barcelona","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/e1d4-41f6-sgzp-h","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 15 - Sat, 27 Jul 2024","ART of - MADRID","","","","","Madrid","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/manga-fair","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Fri, 04 - Sun, 06 Apr 2025","Comic Barcelona","","","","","Barcelona","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/esmo","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Fri, 13 - Tue, 17 Sep 2024","ESMO Congress","","","","","Madrid","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/e1k4-d1z3-x4rk","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 12 - Wed, 14 Aug 2024","IMMUNOFORUM (Immunology and microbiology)","","","","","Madrid","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/icstm-p","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sun, 22 - Mon, 23 Sep 2024","International Conference on Science Technology and Management (ICSTM)","","","","","Madrid","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/euskal-encounter","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 25 - Sun, 28 Jul 2024","Euskal Encounter","","","","","Barakaldo","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/st-alphe","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Fri, 17 - Sun, 19 Jan 2025","ST Alphe Spain","","","","","Málaga","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/e1d0-3h20-dspx-r","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sun, 25 - Thu, 29 Aug 2024","The ACM SIGKDD Conference on Knowledge Discovery and Data Mining","","","","","Barcelona","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/e1ks-16xk-44dp","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 15 - Fri, 19 Jul 2024","The European Congress of Mathematics","","","","","Seville","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/liber-spain","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Fri, 20 - Sun, 22 Sep 2024","International Book Fair","","","","","Madrid","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/festival-infancia","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Fri, 27 - Tue, 31 Dec 2024","Children's Festival","","","","","Barcelona","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/creativity-workshop-barcelona","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 18 - Mon, 22 Jul 2024","Creativity Workshop in Barcelona","","","","","Barcelona","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/future-of-recruitment-conference","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 12 - Thu, 13 Mar 2025","Future of Recruitment Conference","","","","","Barcelona","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/e1x2-7z01-rzhr","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 16 - Sun, 21 Jul 2024","Fuzzy Logic and Intelligent Technologies in Nuclear Science and International Conference on Intelligent Systems and Knowledge Engineering (Flins-Iske)...","","","","","Madrid","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/e1x2-21s5-zgsg","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sun, 14 - Fri, 19 Jul 2024","International Conference on Ultrafast Phenomena","","","","","Barcelona","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/e1s4-z6p4-s6rz","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 09 - Sun, 21 Jul 2024","International Conference on Future of Social Sciences and Humanities (FSHCONF)","","","","","Barcelona","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/e1r1-1r39-fxgh","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 09 - Tue, 10 Sep 2024","Global Congress on Climate Change","","","","","Sant Boi de Llobregat • Online","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/human-resource-summit-barcelona","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 09 - Fri, 11 Oct 2024","Human Resource Summit","","","","","Sitges","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/e1dd-0420-gpsf-k","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 24 - Thu, 26 Sep 2024","International Conference of Educational Media (ICEM)","","","","","Salamanca","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/expojove","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 26 Dec 2024 - Sat, 04 Jan 2025","Expojove","","","","","Valencia","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/e1dd-1k5z-2hd3-x","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 15 - Wed, 17 Jul 2024","International Conference on Time Series and Forecasting (Itise)","","","","","Las Palmas de Gran Canaria","Spain","Europe","","","","","","","","","","","",""
"16/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Spain","Europe","","","","","","","","","","","",""
