"a_date_farmed","b_source","c_scraped_url","d","e","f","g","h","i","j","k","l","m_date_of_event","n_event_name","o_description","p","q","r","s_state_province","t","u","v","w","x","y","z","aa","ab_business_info","ac_website","ad","ae","af_country","ag","company_url"
"16/07/2024","10Times","https://10times.com/edukent","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 13 Nov 2024","The Education People Show","The Education People Show is a leading event in the South-East that promotes effective school leadership, management, learning, and teaching. It includes a conference, workshops, and an exhibition of suppliers. The event brings together education leaders from Kent and neighboring counties to share best practices. It is Kent's largest exhibition and conference for educational professionals, providing opportunities to meet suppliers and attend conference sessions. The event offers practical advice on achieving outstanding results through strong leadership, teaching, and management. It is designed to meet the changing needs of schools and academies by providing support services in one place.","","","","
                    Kent County Agricultural Society, Maidstone, UKGet Directions","United Kingdom","Europe","","","","","","","Revolution Events Ltd","https://www.revolution-events.com/","","","UK","","https://10times.com/company/revolution-events-ltd"
"16/07/2024","10Times","https://10times.com/icem-london","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Fri, 04 - Sat, 05 Oct 2024","International Conference on Education & Management (ICEM)","All Events in London","","","","
                    The Crown London Hotel, London, UKGet Directions","United Kingdom","Europe","","","","","","","The Society for Academic Research","http://www.iaarhies.org","","","India","","https://10times.com/company/society-for-academic-research"
"16/07/2024","10Times","https://10times.com/oxford-ethnography-and-education-conference","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 02 - Wed, 04 Sep 2024","Oxford Ethnography and Education Conference","The conference will be held at New College Oxford and is an in-person event. The conference includes presentations, networking opportunities, and the chance to publish in the conference journal.","","","","
                    New College, Oxford, UKGet Directions","United Kingdom","Europe","","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/childcare-expo","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Fri, 27 - Sat, 28 Sep 2024","Childcare & Education Expo","""International exhibition for childcare""This event is a trade show and educational program specifically for day nurseries and the early years sector. Attendees can connect with over 3000 colleagues, access 30+ hours of educational content, and explore products and services from over 100 educational suppliers.","","","","
                    Ricoh Arena, Coventry, UKGet Directions","United Kingdom","Europe","","","","","","","Broadway Events Limited","http://www.broadway-events.co.uk","","","UK","","https://10times.com/company/broadway-events-limited"
"16/07/2024","10Times","https://10times.com/e1d4-d9dk-4h0s-s","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Fri, 19 - Sun, 21 Jul 2024","Higher Education Research Conference","The International Conference on Innovation in Teaching and Education provides a platform for scholars to share research and connect with the global academic community. Attendees will gain knowledge from experts in various fields and explore collaboration and funding possibilities. The conference focuses on areas like Education Theory and Practice, Education Policy and Administration, Child and Family Education, and English and Foreign Language Teaching and Learning. Accepted papers will be featured in esteemed academic journals, and participants can also join a guided tour of London, United Kingdom. This conference guarantees a valuable experience for all attendees, whether in-person or virtual.","","","","
                    Kings College London, London, UKGet Directions","United Kingdom","Europe","","","","","","","","","","","","",""
"16/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","United Kingdom","Europe","","","","","","","","","","","","",
"16/07/2024","10Times","https://10times.com/e1x1-2p1d-9xdg","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Fri, 19 - Sun, 21 Jul 2024","World Conference on Foreign Language Education","The 3rd World Conference on Foreign Language Education is dedicated to providing access to rich ideas on foreign language teaching and learning. It aims to bring together practitioners, professors, researchers, academics, professionals, policymakers, and educators from around the world to exchange research findings and network in an academic environment.","","","","London, UK","United Kingdom","Europe","","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/education-estates","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 15 - Wed, 16 Oct 2024","Education Estates","Education Estates is the leading event for educational buildings and learning environments in the UK. It includes a two-day conference, an exhibition showcasing innovative solutions, and an awards ceremony. The event brings together policy makers, designers, suppliers, and educators to discuss educational infrastructure and gain insight into upcoming projects.","","","","
                    Manchester Central Convention Complex, Manchester, UKGet Directions","United Kingdom","Europe","","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/digital-humanities-oxford","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 12 - Fri, 16 Aug 2024","Digital Humanities At Oxford Summer School","All Events in Oxford","","","","
                    Saint Anne's College, Oxford, UKGet Directions","United Kingdom","Europe","","","","","","","University of Oxford","http://www.ox.ac.uk","","","UK","","https://10times.com/company/university-oxford"
"16/07/2024","10Times","https://10times.com/education-academies-stretford","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 26 Jun 2025","The Northern Education Show","The Northern Education Show is the region's leading event for effective school leadership, featuring a high-level conference, inspirational workshops, and a comprehensive exhibition of leading suppliers. Attendees include school decision-makers, exhibitors, and educational experts.","","","","
                    Whites, 											Horwich, UKGet Directions","United Kingdom","Europe","","","","","","","Revolution Events Ltd","","","","","","https://10times.com/company/revolution-events-ltd"
"16/07/2024","10Times","https://10times.com/child-protection-in-education-london","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 17 Sep 2024","Child Protection in Education - London","All Events in London","","","","
                    Park Plaza Victoria London, London, UKGet Directions","United Kingdom","Europe","","","","","","","Optimus Education","http://www.optimus-education.com","","","UK","","https://10times.com/company/optimus-education-united-kingdom"
"16/07/2024","10Times","https://10times.com/roge-oxford","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 05 - Tue, 06 Aug 2024","International Conference on Restructuring of The Global Economy (ROGE)","All Events in Oxford","","","","
                    Said Business School, Oxford, UKGet Directions","United Kingdom","Europe","","","","","","","Centre for Business & Economic Research (CBER)","http://www.cberuk.com","","","UK","","https://10times.com/company/academy-business-retail-management"
"16/07/2024","10Times","https://10times.com/schools-show-london","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Fri, 08 - Sat, 09 Nov 2024","Independent Schools Show London","Independent Schools Show London brings together the biggest names in British education under one roof. With top independent schools exhibiting, parents can explore life-changing educational opportunities and speak to admissions directors and heads of schools in person.","","","","
                    Independent Schools Show, London, UKGet Directions","United Kingdom","Europe","","","","","","","Next Step Exhibitions Ltd","https://www.nextstepeducation.group/","","","UK","","https://10times.com/company/next-step-exhibitions-ltd"
"16/07/2024","10Times","https://10times.com/further-and-higher-education-strategy-forum","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 02 - Fri, 04 Oct 2024","Further and Higher Education Strategy Forum","Join us at the Education Strategy Forum, the UK's leading Further and Higher Education event, where industry decision makers will share best practices in revenue generation, sustainability, and service excellence. Meet with thought leaders and solution providers to develop innovative strategies in education delivery.","","","","
                    Carden Park Hotel - Cheshire's Country Estate, 											Chester, UKGet Directions","United Kingdom","Europe","","","","","","","Ahmedia ltd","http://www.ahmediauk.com","","","UK","","https://10times.com/company/ahmedia-ltd"
"16/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","United Kingdom","Europe","","","","","","","","","","","","",
"16/07/2024","10Times","https://10times.com/higher-education-conference","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sat, 24 - Sun, 25 May 2025","International Conference on Higher Education (ICHE)","""The International Research Conference Aims and Objectives""International Conference on Higher Education aims to bring together leading academic scientists, researchers and research scholars to exchange and share their experiences and research results on all aspects of Higher Education. It also provides a premier interdisciplinary platform for researchers, practitioners and educators to present and discuss the most recent innovations, trends, and concerns as well as practical challenges encountered and solutions adopted in the fields of Higher Education.","","","","London, UK","United Kingdom","Europe","","","","","","","World Academy of Science, Engineering and Technology","https://waset.org/","","","USA","","https://10times.com/company/world-academy-science-and-technology"
"16/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","United Kingdom","Europe","","","","","","","","","","","","",
"16/07/2024","10Times","https://10times.com/education-academies-newmarket","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 19 Jun 2025","The Eastern Education Show","""The East's Leading Education Event""The Eastern Education Show is a leading event for school leadership, management, learning, and teaching. Free for decision-makers in education, with keynotes, workshops, and sustainability measures. Suppliers include playground specialists, music lessons, stationery, and more.","","","","
                    Newmarket Racecourses - Rowley Mile, Newmarket,  UKGet Directions","United Kingdom","Europe","","","","","","","Revolution Events Ltd","https://www.revolution-events.com/","","","UK","","https://10times.com/company/revolution-events-ltd"
"16/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","United Kingdom","Europe","","","","","","","","","","","","",
"16/07/2024","10Times","https://10times.com/professional-beauty-manchester","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sun, 29 - Mon, 30 Sep 2024","Professional Beauty North (PB North)","""The North's leading event for beauty, spa and nail professionals""Kick-start your Autumn GrowthThe trends, treatments and training to boost your business Networking with fellow professionals, meet the leading beauty brands, experience live education and see the latest trends.","","","","
                    Manchester Central Convention Complex, Manchester, UKGet Directions","United Kingdom","Europe","","","","","","","Professional Beauty Group","https://professionalbeauty.co.uk/site/pbgroup","","","UK","","https://10times.com/company/professional-beauty"
"16/07/2024","10Times","https://10times.com/radiological-protection-summer","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 12 - Fri, 16 Aug 2024","Radiological Protection Summer School","All Events in Cambridge","","","","
                    University Of Cambridge, Cambridge, UKGet Directions","United Kingdom","Europe","","","","","","","Informa PLC","https://informa.com/","","","UK","","https://10times.com/company/informa-plc"
"16/07/2024","10Times","https://10times.com/negotiating-and-influencing-skills","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 14 - Fri, 18 Oct 2024","Negotiating and Influencing Skills for Leaders","All Events in London","","","","
                    London Business School, London, UKGet Directions","United Kingdom","Europe","","","","","","","London Business School University of London","https://www.london.edu","","","UK","","https://10times.com/company/london-business-school"
"16/07/2024","10Times","https://10times.com/e1xz-dffk-0523","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 26 - Wed, 28 Aug 2024","World Congress on Education","The 11th World Congress on Education (WCE-2024) is an international congress focused on advancing education theory and practices. It aims to bridge the knowledge gap, promote research, and evolve pedagogy. The event invites research papers and attracts experts from various educational sectors. Journal publications are available.","","","","
                    Fitzwilliam College University of Cambridge, Cambridge, UKGet Directions","United Kingdom","Europe","","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/bett","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 22 - Fri, 24 Jan 2025","Bett UK (Bett Show)","Bett UK offers three days of networking, content, and discovering products from solution providers for teachers and learners. It is the largest Education Technology exhibition where educators and EdTech providers showcase innovative products and services for all education settings and budgets.","","","","
                    ExCeL London, London, UKGet Directions","United Kingdom","Europe","","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/childcare-expo-london","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Fri, 28 Feb - Sat, 01 Mar 2025","Childcare & Education Expo","Leading exhibitors gathering here will exhibit products and services such as a wide range of childcare products and services and various nursery products and services and many more related products and services.","","","","
                    Olympia London, London, UKGet Directions","United Kingdom","Europe","","","","","","","Broadway Events Limited","http://www.broadway-events.co.uk","","","UK","","https://10times.com/company/broadway-events-limited"
"16/07/2024","10Times","https://10times.com/e1xf-s56s-f09x","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 12 - Sat, 14 Dec 2024","World Conference on Future of Education (WCFEDUCATION)","""Way Ahead of other education conferences""The 8th World Conference on Future of Education is coming to Cambridge, United Kingdom. Join researchers, academics, and scholars from around the world for engaging discussions and learning opportunities. Submit your paper now and be a part of this transformative experience.","","","","
                    Homerton Conference Centre, Cambridge, UKGet Directions","United Kingdom","Europe","","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/e1zs-50k1-pdx7","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 15 - Thu, 18 Jul 2024","Annual International Conference on Special and Gifted Education","Harris Manchester College, located in Oxford, England, is among the thirty-eight colleges comprising the University of Oxford. Its establishment dates back to 1786.","","","","
                    Harris Manchester College, Oxford, UKGet Directions","United Kingdom","Europe","","","","","","","Oxford Round Table","http://www.oxfordroundtable.com","","","UK","","https://10times.com/company/oxford-round-table"
"16/07/2024","10Times","https://10times.com/music-education-expo","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 30 - Fri, 31 Jan 2025","Music & Drama Education Expo","""The event is focused on music and education""Music & Drama Education Expo is Europe's largest conference and exhibition for those involved in music and drama education. Join us for groundbreaking research, free CPD sessions, networking opportunities, and a chance to connect with vendors, distributors, and expert speakers. Build a brighter future through arts education.","","","","
                    Business Design Centre, London, UKGet Directions","United Kingdom","Europe","","","","","","","Mark Allen Group","http://www.markallengroup.com","","","UK","","https://10times.com/company/mark-allen-holdings-limited"
"16/07/2024","10Times","https://10times.com/professional-beauty-autumn","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sun, 02 - Mon, 03 Mar 2025","Professional Beauty London (PB London)","""Elevate your business with treatments, trends and training.""Professional Beauty London is the UK's Leading event for Spa, Salon, and Nail Professionals. It is an opportunity to test and compare the latest products, meet with leading brands, network with peers and engage in live education.","","","","
                    ExCeL London, London, UKGet Directions","United Kingdom","Europe","","","","","","","Professional Beauty Group","https://professionalbeauty.co.uk/site/pbgroup","","","UK","","https://10times.com/company/professional-beauty"
"16/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","United Kingdom","Europe","","","","","","","","","","","","",
"16/07/2024","10Times","https://10times.com/e1d2-d9g0-x7dp-z","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 23 - Thu, 25 Jul 2024","The Association for Popular Music Education European conference","Join us for the APME European conference, focusing on Breaking Down Barriers in popular music education. Explore challenges in communication and collaboration, while networking with educators in a supportive environment. Registration includes access to all conference activities and meals. Financial support available for graduate students.","","","","
                    Edinburgh Napier University, Edinburgh, UKGet Directions","United Kingdom","Europe","","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/icmbe","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sat, 03 - Sun, 04 Aug 2024","International Conference on Medical and Biological Engineering","ICMBE is a platform for research scholars, delegates, and students to share knowledge and experience in technology application. The conference aims to provide a forum for cutting-edge developments in academia and industry. Associated with UGC Care and Scopus journals, it promotes scientific and educational activities in Engineering and Technology.","","","","Edinburgh, UK","United Kingdom","Europe","","","","","","","TECHNOARETE INTERNATIONAL","https://technoconferences.com/","","","India","","https://10times.com/company/technoarete"
"16/07/2024","10Times","https://10times.com/e11d-drdz-3g5d-1","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 12 - Wed, 14 Aug 2024","London Nursing Education Conference","The London Nursing Education Conference is a global gathering of nursing professionals, educators, researchers, and leaders aimed at advancing nursing education. The event features engaging sessions, workshops, and presentations on topics such as community health, emergency care, advanced practices, and complementary therapies.","","","","
                    Copthorne Hotel Slough-Windsor, Slough,  UKGet Directions","United Kingdom","Europe","","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/caldicott-guardian-training","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 06 Aug 2024","Caldicott Guardian Training Course","","","","","London, UK  •  Virtual Event","United Kingdom","Europe","","","","","","","Healthcare Conferences UK Ltd","http://www.healthcareconferencesuk.co.uk","","","UK","","https://10times.com/company/healthcare-conferences-uk-ltd"
"16/07/2024","10Times","https://10times.com/iaceducation","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Fri, 23 - Sun, 25 Aug 2024","International Academic Conference on Education (IACEDUCATION)","All papers have publication opportunities in various indexed international journals: SCOPUS, DOAJ, EBSCO, GOOGLE SCHOLAR, COPERNICUS, and also conference proceedings. The 3rd ICRPCONF will return as an in-person event in Oxford in March 2023 & also include the live-stream Virtual component for those who cannot join physically but wish to learn, connect, and network. Delegates can attend & present their papers either in person or online from wherever they are in the world. An Invitation Letter will be issued and sent after registration and payment of the registration fee.","","","","
                    Sainsbury Library at the Saïd Business School, Oxford, UKGet Directions","United Kingdom","Europe","","","","","","","Acavent","http://www.acavent.com","","","Lithuania","","https://10times.com/company/acavent"
"16/07/2024","10Times","https://10times.com/conference-business-and-economics","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 29 - Tue, 30 Jul 2024","International Conference on Economic and Sustainable Development (ICESD)","International Conference on Economic and Sustainable Development aims to bring together leading academic scientists, researchers and research scholars to exchange and share their experiences and research results on all aspects of Economic and Sustainable Development. It also provides a premier interdisciplinary platform for researchers, practitioners and educators to present and discuss the most recent innovations, trends, and concerns as well as practical challenges encountered and solutions adopted in the fields of Economic and Sustainable Development.","","","","London, UK  •  Virtual Event","United Kingdom","Europe","","","","","","","World Academy of Science, Engineering and Technology","https://waset.org/","","","USA","","https://10times.com/company/world-academy-science-and-technology"
"16/07/2024","10Times","https://10times.com/e1zr-sf23-s21x","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 18 - Fri, 19 Jul 2024","ELT Conference","The ELT conference aims to bring together practitioners, professors, researchers, academics, professionals, policymakers and educators with an interest in ELT conference from around the world to give speeches, attend panel discussions and present their research findings and network in an academic environment.  What makes WORLDFLE 2022 different from other conferences is its unique platform that prompts constructive collaboration, effective discussion and collaborative learning between researchers and practitioners.","","","","
                    Roehampton University, Elm Grove Conference Centre, London, UKGet Directions","United Kingdom","Europe","","","","","","","Lucian Blaga University of Sibiu","http://www.ulbsibiu.ro","","","Romania","","https://10times.com/company/lucian-blaga-university-of-sibiu"
"16/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","United Kingdom","Europe","","","","","","","","","","","","",
